21	18106	1
21	64801	1
21	91844	1
21	42934	1
21	2671	1
21	115295	1
21	155843	1
21	7843	1
21	23980	1
21	38400	1
21	9893	1
21	1195	1
21	17121	1
21	15541	1
21	2686	1
21	95411	1
21	134381	1
21	9022	1
22	57114	1
22	42904	1
22	104923	1
22	86849	1
22	112770	1
22	149992	1
22	11648	1
22	16967	1
22	47755	1
22	14062	1
22	93713	1
22	81899	1
22	104949	1
22	44744	1
22	6678	1
22	59858	1
22	115746	1
22	15629	1
22	4548	1
22	18163	1
23	52133	1
23	121351	1
23	121343	1
23	154482	1
23	128143	1
23	122184	1
23	120005	1
23	51086	1
23	63905	1
23	102973	1
23	112127	1
23	50940	1
23	44992	1
23	121314	1
23	121344	1
23	52603	1
23	133328	1
23	11443	1
23	146885	1
23	51962	1
24	24678	1
24	40677	1
24	32820	1
24	26242	1
24	80850	1
24	68555	1
24	105415	1
24	32133	1
24	104417	1
24	13640	1
24	24801	1
24	146930	1
24	56246	1
24	127969	1
24	118928	1
24	105501	1
24	137239	1
24	101914	1
24	22133	1
24	156010	1
25	107121	1
25	51774	1
25	129721	1
25	49087	1
25	5011	1
25	128114	1
25	51773	1
25	3431	1
25	92267	1
25	55511	1
25	26017	1
25	111133	1
25	154395	1
25	19691	1
25	124849	1
25	26067	1
25	46354	1
25	5182	1
25	110414	1
25	49760	1
26	75070	1
26	4054	1
26	141325	1
26	97314	1
26	8458	1
26	146607	1
26	46269	1
26	146705	1
26	65338	1
26	140964	1
26	40969	1
26	4716	1
26	73095	1
26	4886	1
26	4889	1
26	4884	1
26	4370	1
26	82684	1
26	4684	1
26	4898	1
27	22570	1
27	85610	1
27	69266	1
27	118970	1
27	28405	1
27	9907	1
27	17359	1
27	49335	1
27	111434	1
27	21107	1
27	77090	1
27	49329	1
27	144533	1
27	126926	1
27	91173	1
27	134283	1
27	22569	1
27	121191	1
27	70547	1
27	122955	1
28	8980	1
28	51504	1
28	2934	1
28	61861	1
28	97061	1
28	100632	1
28	157143	1
28	2977	1
28	5082	1
28	49953	1
28	2975	1
28	47640	1
28	39654	1
28	5029	1
28	26718	1
28	20746	1
28	51526	1
28	30472	1
28	3324	1
28	123607	1
29	47627	1
29	2995	1
29	5103	1
29	108033	1
29	48785	1
29	33599	1
29	31329	1
29	4966	1
29	43251	1
29	50592	1
29	48413	1
29	2742	1
29	4076	1
29	49088	1
29	89127	1
29	51504	1
29	51889	1
29	72471	1
29	91903	1
29	19922	1
30	81173	1
30	41147	1
30	97333	1
30	101944	1
30	88355	1
30	15618	1
30	142598	1
30	59799	1
30	2363	1
30	53360	1
30	127678	1
30	9446	1
30	84416	1
30	716	1
30	5815	1
30	126871	1
30	20775	1
30	10646	1
30	150017	1
30	29390	1
31	28712	1
31	92416	1
31	147148	1
31	46951	1
31	6527	1
31	133685	1
31	93554	1
31	136901	1
31	136899	1
31	136903	1
31	136890	1
31	136892	1
31	136894	1
31	136897	1
31	136888	1
31	40204	1
31	73485	1
31	136921	1
31	96827	1
31	112549	1
32	108033	1
32	8980	1
32	97061	1
32	2934	1
32	52434	1
32	100632	1
32	64417	1
32	51957	1
32	43476	1
32	123607	1
32	5082	1
32	5029	1
32	2977	1
32	157143	1
32	51504	1
32	99347	1
32	2975	1
32	120423	1
32	11736	1
32	54347	1
33	5077	1
33	100696	1
33	5028	1
33	16105	1
33	5027	1
33	16133	1
33	124810	1
33	5024	1
33	10	1
33	19962	1
33	63216	1
33	67952	1
33	37838	1
33	15851	1
33	82501	1
33	48890	1
33	121175	1
33	55783	1
33	82146	1
33	18424	1
34	40495	1
34	134227	1
34	40410	1
34	90701	1
34	75612	1
34	10981	1
34	55774	1
34	10983	1
34	141931	1
34	11315	1
34	1692	1
34	109677	1
34	70118	1
34	56508	1
34	27397	1
34	71334	1
34	5043	1
34	70151	1
34	29589	1
34	108954	1
35	37838	1
35	48890	1
35	16133	1
35	48889	1
35	121175	1
35	127028	1
35	33959	1
35	2972	1
35	78874	1
35	16105	1
35	34046	1
35	118710	1
35	48891	1
35	151540	1
35	5024	1
35	157154	1
35	143868	1
35	63216	1
35	90883	1
35	121178	1
36	6386	1
36	85053	1
36	56384	1
36	4062	1
36	10047	1
36	133793	1
36	4956	1
36	4124	1
36	98198	1
36	11163	1
36	45191	1
36	45352	1
36	4061	1
36	70174	1
36	8039	1
36	102404	1
36	4203	1
36	57760	1
36	81266	1
36	4088	1
37	23314	1
37	119834	1
37	42639	1
37	119785	1
37	97321	1
37	980	1
37	828	1
37	119804	1
37	4320	1
37	1668	1
37	55025	1
37	119799	1
37	705	1
37	720	1
37	144939	1
37	42640	1
37	668	1
37	3383	1
37	120505	1
37	33132	1
38	143320	1
38	117206	1
38	68056	1
38	4169	1
38	13939	1
38	110695	1
38	51295	1
38	30904	1
38	48223	1
38	58472	1
38	14058	1
38	122436	1
38	677	1
38	53186	1
38	125753	1
38	58559	1
38	96521	1
38	61670	1
38	104396	1
38	121872	1
39	62158	1
39	153499	1
39	153488	1
39	28615	1
39	62155	1
39	153478	1
39	109419	1
39	153454	1
39	151414	1
39	72487	1
39	31131	1
39	99434	1
39	98808	1
39	153470	1
39	3158	1
39	69122	1
39	98613	1
39	75869	1
39	153388	1
39	88976	1
40	31146	1
40	58479	1
40	152241	1
40	2818	1
40	155390	1
40	57979	1
40	2814	1
40	99448	1
40	108954	1
40	18476	1
40	63666	1
40	99456	1
40	58012	1
40	5557	1
40	50973	1
40	28610	1
40	153557	1
40	52331	1
40	94209	1
40	99649	1
41	97085	1
41	24861	1
41	67619	1
41	62888	1
41	94476	1
41	86110	1
41	121394	1
41	47171	1
41	56469	1
41	43405	1
41	87202	1
41	67376	1
41	154445	1
41	96416	1
41	79041	1
41	2603	1
41	155824	1
41	153250	1
41	121381	1
41	54002	1
42	121088	1
42	134854	1
42	7000	1
42	7002	1
42	129567	1
42	147000	1
42	20641	1
42	40232	1
42	131363	1
42	121090	1
42	121082	1
42	60796	1
42	121086	1
42	63678	1
42	145126	1
42	65713	1
42	124225	1
42	64175	1
42	63019	1
42	62838	1
43	106068	1
43	52597	1
43	58005	1
43	43459	1
43	125527	1
43	105130	1
43	39476	1
43	53153	1
43	145130	1
43	139973	1
43	52653	1
43	142297	1
43	84443	1
43	40481	1
43	81916	1
43	102136	1
43	51439	1
43	52598	1
43	31354	1
43	28092	1
44	63584	1
44	21107	1
44	37918	1
44	53468	1
44	52710	1
44	102812	1
44	155897	1
44	52227	1
44	52737	1
44	24382	1
44	14305	1
44	82918	1
44	140950	1
44	154826	1
44	48407	1
44	51814	1
44	94589	1
44	105389	1
44	6516	1
44	51798	1
45	7056	1
45	154858	1
45	52726	1
45	33209	1
45	51113	1
45	51703	1
45	154860	1
45	154862	1
45	51257	1
45	51837	1
45	154906	1
45	51829	1
45	154852	1
45	51793	1
45	154857	1
45	64172	1
45	40484	1
45	38787	1
45	52336	1
45	53501	1
46	64951	1
46	137848	1
46	13447	1
46	109979	1
46	44823	1
46	17276	1
46	929	1
46	19669	1
46	109385	1
46	75546	1
46	44753	1
46	55154	1
46	7901	1
46	15553	1
46	17537	1
46	144106	1
46	106915	1
46	45038	1
46	22277	1
46	81920	1
47	49166	1
47	105038	1
47	51124	1
47	66245	1
47	40418	1
47	26820	1
47	43493	1
47	122953	1
47	2723	1
47	18722	1
47	12057	1
47	21391	1
47	53468	1
47	129341	1
47	37918	1
47	32510	1
47	40385	1
47	45592	1
47	24382	1
47	63584	1
48	124056	1
48	43249	1
48	61882	1
48	20048	1
48	22937	1
48	32505	1
48	51305	1
48	51958	1
48	50328	1
48	50764	1
48	51265	1
48	3426	1
48	24371	1
48	34032	1
48	50364	1
48	51631	1
48	91913	1
48	51304	1
48	50887	1
48	100038	1
49	22938	1
49	147820	1
49	54172	1
49	14641	1
49	19316	1
49	87702	1
49	77361	1
49	71868	1
49	157422	1
49	81780	1
49	16360	1
49	3786	1
49	124943	1
49	25100	1
49	26075	1
49	7530	1
49	87046	1
49	9851	1
49	75942	1
49	110920	1
50	120931	1
50	147144	1
50	103422	1
50	118668	1
50	43084	1
50	89824	1
50	54890	1
50	71054	1
50	131752	1
50	80450	1
50	80451	1
50	32362	1
50	117812	1
50	39514	1
50	85881	1
50	7815	1
50	25591	1
50	42003	1
50	30548	1
50	136490	1
51	10797	1
51	10802	1
51	7200	1
51	12214	1
51	144892	1
51	81290	1
51	142199	1
51	65139	1
51	142193	1
51	10804	1
51	10799	1
51	144219	1
51	10795	1
51	4543	1
51	1918	1
51	12196	1
51	16906	1
51	153737	1
51	83637	1
51	97050	1
52	79074	1
52	63920	1
52	79084	1
52	45925	1
52	20577	1
52	79187	1
52	7533	1
52	75942	1
52	63400	1
52	12456	1
52	146347	1
52	95876	1
52	139265	1
52	87858	1
52	20312	1
52	88813	1
52	71126	1
52	148889	1
52	32344	1
52	102851	1
53	31695	1
53	121177	1
53	12988	1
53	21321	1
53	51120	1
53	150862	1
53	140686	1
53	48964	1
53	1047	1
53	97879	1
53	92525	1
53	51086	1
53	33314	1
53	22335	1
53	24639	1
53	27205	1
53	141474	1
53	141994	1
53	89722	1
53	8914	1
54	127308	1
54	75512	1
54	72819	1
54	74727	1
54	81051	1
54	154121	1
54	8496	1
54	81006	1
54	147782	1
54	8498	1
54	145301	1
54	43141	1
54	21672	1
54	96699	1
54	97228	1
54	41004	1
54	146288	1
54	125376	1
54	21649	1
54	12523	1
55	85603	1
55	90726	1
55	4506	1
55	32214	1
55	141409	1
55	13341	1
55	72957	1
55	7046	1
55	4929	1
55	156420	1
55	76338	1
55	4504	1
55	132557	1
55	95472	1
55	80618	1
55	126677	1
55	41473	1
55	114782	1
55	112235	1
55	4747	1
56	121033	1
56	73920	1
56	28840	1
56	140532	1
56	152617	1
56	137498	1
56	68656	1
56	42605	1
56	154722	1
56	20930	1
56	132105	1
56	22756	1
56	72897	1
56	68150	1
56	63515	1
56	146365	1
56	59756	1
56	75071	1
56	32459	1
56	121034	1
57	66345	1
57	87168	1
57	54131	1
57	141468	1
57	46594	1
57	108915	1
57	30949	1
57	25568	1
57	19176	1
57	1911	1
57	39789	1
57	112088	1
57	84020	1
57	116841	1
57	23664	1
57	70391	1
57	74578	1
57	74537	1
57	129497	1
57	135337	1
58	129746	1
58	106551	1
58	59980	1
58	34096	1
58	53020	1
58	10409	1
58	69799	1
58	105523	1
58	59807	1
58	111603	1
58	107126	1
58	111143	1
58	66813	1
58	113958	1
58	96146	1
58	111116	1
58	34157	1
58	53021	1
58	130517	1
58	30857	1
59	55286	1
59	429	1
59	157166	1
59	157162	1
59	116728	1
59	151310	1
59	93230	1
59	120985	1
59	6774	1
59	157078	1
59	25131	1
59	43370	1
59	56961	1
59	4955	1
59	23580	1
59	138053	1
59	147708	1
59	64489	1
59	29044	1
59	20513	1
60	45634	1
60	97314	1
60	146607	1
60	40969	1
60	8458	1
60	4684	1
60	146705	1
60	12523	1
60	4685	1
60	69549	1
60	3408	1
60	85391	1
60	60441	1
60	84385	1
60	4332	1
60	28318	1
60	4370	1
60	102611	1
60	4690	1
60	44597	1
61	16470	1
61	136968	1
61	137044	1
61	129603	1
61	137002	1
61	52075	1
61	23631	1
61	136967	1
61	48159	1
61	112086	1
61	11946	1
61	130129	1
61	137004	1
61	137006	1
61	136969	1
61	83865	1
61	57221	1
61	27893	1
61	147128	1
61	136933	1
62	3180	1
62	26683	1
62	114970	1
62	101699	1
62	50989	1
62	45043	1
62	141591	1
62	143433	1
62	6647	1
62	98237	1
62	153674	1
62	153679	1
62	104871	1
62	117359	1
62	57996	1
62	26672	1
62	47551	1
62	157311	1
62	120627	1
62	71984	1
63	126451	1
63	102646	1
63	33638	1
63	52137	1
63	62604	1
63	5294	1
63	149974	1
63	75411	1
63	62552	1
63	10424	1
63	82253	1
63	39344	1
63	154775	1
63	483	1
63	43726	1
63	6936	1
63	39363	1
63	62335	1
63	14879	1
63	91496	1
64	2184	1
64	110842	1
64	53400	1
64	2218	1
64	88959	1
64	2222	1
64	76171	1
64	28798	1
64	125012	1
64	2186	1
64	1553	1
64	50229	1
64	136867	1
64	135365	1
64	20292	1
64	134605	1
64	134620	1
64	108949	1
64	43230	1
64	160	1
65	15644	1
65	15645	1
65	22135	1
65	40976	1
65	1427	1
65	119636	1
65	9637	1
65	33234	1
65	77956	1
65	23856	1
65	70309	1
65	9638	1
65	141613	1
65	45185	1
65	137894	1
65	120823	1
65	127078	1
65	60924	1
65	114959	1
65	100401	1
66	55758	1
66	97200	1
66	45657	1
66	30582	1
66	20592	1
66	15216	1
66	134422	1
66	30589	1
66	97525	1
66	12215	1
66	15243	1
66	87375	1
66	15306	1
66	21561	1
66	15048	1
66	45645	1
66	15212	1
66	46402	1
66	70436	1
66	101372	1
67	126472	1
67	126471	1
67	142767	1
67	154723	1
67	36591	1
67	54455	1
67	126434	1
67	46272	1
67	87952	1
67	134228	1
67	134226	1
67	120709	1
67	153861	1
67	14636	1
67	147217	1
67	108843	1
67	133453	1
67	44784	1
67	60882	1
67	16796	1
68	10609	1
68	98591	1
68	134227	1
68	41406	1
68	64875	1
68	112297	1
68	95774	1
68	36070	1
68	69244	1
68	73108	1
68	104141	1
68	88139	1
68	109666	1
68	55541	1
68	73107	1
68	109622	1
68	35906	1
68	134463	1
68	62911	1
68	104147	1
69	144437	1
69	80838	1
69	96798	1
69	70056	1
69	152010	1
69	141646	1
69	8720	1
69	70057	1
69	57521	1
69	87266	1
69	44428	1
69	133313	1
69	44130	1
69	133301	1
69	116681	1
69	108791	1
69	80722	1
69	133299	1
69	92528	1
69	148613	1
70	136908	1
70	136912	1
70	136906	1
70	136910	1
70	47503	1
70	96827	1
70	47495	1
70	25122	1
70	75126	1
70	53891	1
70	119463	1
70	88608	1
70	81828	1
70	80838	1
70	60651	1
70	11381	1
70	70435	1
70	47517	1
70	35369	1
70	14334	1
71	130546	1
71	90703	1
71	80184	1
71	79654	1
71	82927	1
71	87471	1
71	42465	1
71	71099	1
71	51224	1
71	29913	1
71	20385	1
71	6742	1
71	139059	1
71	139058	1
71	139057	1
71	75615	1
71	35241	1
71	66831	1
71	40718	1
71	14490	1
72	26938	1
72	50256	1
72	101192	1
72	155202	1
72	40370	1
72	109415	1
72	153610	1
72	30480	1
72	101258	1
72	112422	1
72	103905	1
72	47853	1
72	98283	1
72	116317	1
72	71281	1
72	116313	1
72	153603	1
72	71305	1
72	153606	1
72	114254	1
73	4504	1
73	4506	1
73	125585	1
73	42005	1
73	72957	1
73	110134	1
73	3953	1
73	85603	1
73	4747	1
73	25587	1
73	32214	1
73	89682	1
73	89684	1
73	141409	1
73	9209	1
73	89686	1
73	89688	1
73	95852	1
73	141412	1
73	43413	1
74	86524	1
74	108424	1
74	70537	1
74	90753	1
74	30545	1
74	6745	1
74	19903	1
74	10531	1
74	76365	1
74	52497	1
74	74719	1
74	131855	1
74	104887	1
74	53286	1
74	53807	1
74	35593	1
74	60558	1
74	120935	1
74	123428	1
74	88731	1
75	70057	1
75	14641	1
75	70056	1
75	133304	1
75	32730	1
75	10541	1
75	142292	1
75	135875	1
75	23351	1
75	129979	1
75	75798	1
75	84800	1
75	15542	1
75	35752	1
75	103258	1
75	127671	1
75	96798	1
75	37004	1
75	30900	1
75	70417	1
76	88756	1
76	133225	1
76	115772	1
76	28118	1
76	97801	1
76	109671	1
76	72695	1
76	62098	1
76	43237	1
76	110303	1
76	14305	1
76	45776	1
76	48407	1
76	81155	1
76	22569	1
76	72006	1
76	48423	1
76	27251	1
76	11470	1
76	115948	1
77	9068	1
77	157104	1
77	100602	1
77	53245	1
77	142301	1
77	1660	1
77	34978	1
77	53465	1
77	70110	1
77	148976	1
77	142609	1
77	2952	1
77	54344	1
77	42671	1
77	100173	1
77	151546	1
77	80033	1
77	70904	1
77	65736	1
77	8944	1
78	93728	1
78	102646	1
78	130583	1
78	33513	1
78	144185	1
78	70280	1
78	3878	1
78	93727	1
78	130592	1
78	11312	1
78	11300	1
78	106541	1
78	54910	1
78	95173	1
78	130590	1
78	70707	1
78	11314	1
78	44572	1
78	78735	1
78	82792	1
79	126451	1
79	31731	1
79	102646	1
79	14879	1
79	62604	1
79	5294	1
79	141379	1
79	154775	1
79	33638	1
79	62552	1
79	52137	1
79	10424	1
79	95436	1
79	483	1
79	43726	1
79	132580	1
79	9086	1
79	485	1
79	83525	1
79	62335	1
80	88067	1
80	149377	1
80	85393	1
80	132552	1
80	89661	1
80	80633	1
80	60127	1
80	68835	1
80	152506	1
80	132528	1
80	83946	1
80	35986	1
80	150352	1
80	46244	1
80	151365	1
80	110134	1
80	59201	1
80	9209	1
80	3953	1
80	35312	1
81	32366	1
81	57546	1
81	101566	1
81	41164	1
81	87613	1
81	23447	1
81	102645	1
81	68216	1
81	63155	1
81	16662	1
81	35955	1
81	112765	1
81	35318	1
81	11250	1
81	139129	1
81	120823	1
81	53383	1
81	154778	1
81	132783	1
81	20347	1
82	41012	1
82	45634	1
82	44757	1
82	3408	1
82	69549	1
82	8458	1
82	12523	1
82	85391	1
82	8516	1
82	44760	1
82	44597	1
82	38399	1
82	4909	1
82	41008	1
82	60441	1
82	8517	1
82	40969	1
82	91736	1
82	4685	1
82	8483	1
83	44763	1
83	4909	1
83	16522	1
83	102184	1
83	4907	1
83	4908	1
83	4684	1
83	65202	1
83	4683	1
83	110089	1
83	113235	1
83	4332	1
83	100128	1
83	4910	1
83	44757	1
83	144170	1
83	65172	1
83	38399	1
83	75555	1
83	97208	1
84	4909	1
84	4907	1
84	4908	1
84	4684	1
84	44763	1
84	4911	1
84	4683	1
84	4916	1
84	4910	1
84	97208	1
84	100128	1
84	102184	1
84	110089	1
84	146703	1
84	113235	1
84	4885	1
84	80633	1
84	16522	1
84	4867	1
84	144170	1
85	64419	1
85	589	1
85	5029	1
85	5082	1
85	8980	1
85	19964	1
85	81066	1
85	124798	1
85	53299	1
85	108201	1
85	49685	1
85	100632	1
85	157143	1
85	49999	1
85	2975	1
85	2977	1
85	64365	1
85	8934	1
85	61861	1
85	2934	1
86	5416	1
86	5159	1
86	5154	1
86	4939	1
86	78735	1
86	16972	1
86	13297	1
86	5027	1
86	102365	1
86	151622	1
86	121158	1
86	111235	1
86	18424	1
86	84659	1
86	124810	1
86	5024	1
86	5161	1
86	157422	1
86	5112	1
86	4968	1
87	38863	1
87	85393	1
87	143425	1
87	152543	1
87	34539	1
87	125346	1
87	64490	1
87	88067	1
87	84576	1
87	32269	1
87	93258	1
87	34561	1
87	83946	1
87	84589	1
87	143198	1
87	89661	1
87	38142	1
87	138987	1
87	79148	1
87	35383	1
88	5301	1
88	104917	1
88	107123	1
88	101927	1
88	126451	1
88	5302	1
88	59976	1
88	59989	1
88	101926	1
88	37793	1
88	59987	1
88	59977	1
88	62527	1
88	14879	1
88	60011	1
88	62526	1
88	107131	1
88	107126	1
88	112089	1
88	5262	1
89	41828	1
89	8945	1
89	120736	1
89	81066	1
89	17292	1
89	81905	1
89	44643	1
89	82696	1
89	18760	1
89	33989	1
89	56571	1
89	47413	1
89	64419	1
89	55488	1
89	14872	1
89	2917	1
89	58036	1
89	12265	1
89	589	1
89	55714	1
90	41577	1
90	8514	1
90	112248	1
90	9162	1
90	12513	1
90	89340	1
90	131713	1
90	70732	1
90	150568	1
90	70265	1
90	65073	1
90	715	1
90	85325	1
90	20493	1
90	4335	1
90	110950	1
90	133288	1
90	14074	1
90	42930	1
90	36071	1
91	5416	1
91	4939	1
91	5159	1
91	5154	1
91	13297	1
91	16972	1
91	78735	1
91	111235	1
91	102365	1
91	18424	1
91	95436	1
91	5027	1
91	121158	1
91	151622	1
91	132946	1
91	84659	1
91	157422	1
91	127006	1
91	136784	1
91	102037	1
92	113871	1
92	34780	1
92	30274	1
92	120051	1
92	110578	1
92	20382	1
92	41182	1
92	105813	1
92	105811	1
92	85771	1
92	45535	1
92	59963	1
92	115667	1
92	55668	1
92	56379	1
92	120002	1
92	19692	1
92	91157	1
92	77671	1
92	110582	1
93	41577	1
93	112248	1
93	70121	1
93	4089	1
93	146295	1
93	89314	1
93	8514	1
93	131713	1
93	4189	1
93	9162	1
93	150568	1
93	715	1
93	65328	1
93	36071	1
93	70265	1
93	12513	1
93	89340	1
93	85613	1
93	105672	1
93	112940	1
94	42904	1
94	20015	1
94	95097	1
94	86849	1
94	75680	1
94	117087	1
94	104923	1
94	11648	1
94	34929	1
94	28110	1
94	27375	1
94	57114	1
94	14062	1
94	145106	1
94	88867	1
94	7127	1
94	67873	1
94	77894	1
94	42551	1
94	105018	1
95	30861	1
95	35565	1
95	17946	1
95	155611	1
95	151958	1
95	5183	1
95	75111	1
95	117603	1
95	111145	1
95	22088	1
95	34929	1
95	69420	1
95	129781	1
95	57480	1
95	19691	1
95	120677	1
95	112126	1
95	59296	1
95	5232	1
95	76810	1
96	139271	1
96	105163	1
96	38961	1
96	145094	1
96	38976	1
96	46680	1
96	11144	1
96	96734	1
96	119268	1
96	97667	1
96	100114	1
96	139075	1
96	88563	1
96	105166	1
96	16749	1
96	88567	1
96	95704	1
96	17437	1
96	26993	1
96	115297	1
97	25588	1
97	73757	1
97	55002	1
97	63635	1
97	145010	1
97	110925	1
97	75506	1
97	19755	1
97	3492	1
97	151117	1
97	25591	1
97	10605	1
97	127529	1
97	109229	1
97	24677	1
97	54986	1
97	147158	1
97	150981	1
97	80457	1
97	43439	1
98	1319	1
98	115504	1
98	39478	1
98	17984	1
98	56296	1
98	39254	1
98	90240	1
98	90242	1
98	57342	1
98	14320	1
98	7127	1
98	14487	1
98	55176	1
98	38857	1
98	151940	1
98	6432	1
98	1649	1
98	40691	1
98	3459	1
98	110313	1
99	102404	1
99	76058	1
99	4062	1
99	56384	1
99	11163	1
99	4124	1
99	91163	1
99	98198	1
99	6386	1
99	133793	1
99	45191	1
99	4061	1
99	8039	1
99	70174	1
99	57760	1
99	4088	1
99	10047	1
99	155577	1
99	55226	1
99	77577	1
100	149878	1
100	156793	1
100	145502	1
100	130914	1
100	94694	1
100	128696	1
100	15011	1
100	131221	1
100	131219	1
100	128674	1
100	94255	1
100	126185	1
100	105548	1
100	133114	1
100	141029	1
100	140184	1
100	135804	1
100	103218	1
100	149874	1
100	1912	1
